distortion_name,model_name,orig_label,orig_conf,dist_label,dist_conf,top1_match,confidence_delta,class_changed,param_brightness,param_contrast
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.698458731174469,True,-0.028079569339752197,False,-0.19999999999999996,-0.4
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6786614060401917,True,-0.04787689447402954,False,-0.19999999999999996,-0.35
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.6400966048240662,True,-0.08644169569015503,False,-0.19999999999999996,-0.3
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5706130266189575,True,-0.15592527389526367,False,-0.19999999999999996,-0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5205082893371582,True,-0.206030011177063,False,-0.19999999999999996,-0.19999999999999996
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5243840217590332,True,-0.202154278755188,False,-0.19999999999999996,-0.14999999999999997
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5413793921470642,True,-0.18515890836715698,False,-0.19999999999999996,-0.09999999999999998
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.5363360643386841,True,-0.1902022361755371,False,-0.19999999999999996,-0.04999999999999999
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.4830358326435089,True,-0.24350246787071228,False,-0.19999999999999996,0.0
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.41089922189712524,True,-0.31563907861709595,False,-0.19999999999999996,0.050000000000000044
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.33176568150520325,True,-0.39477261900901794,False,-0.19999999999999996,0.10000000000000009
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.30381500720977783,True,-0.42272329330444336,False,-0.19999999999999996,0.15000000000000002
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.282151460647583,True,-0.4443868398666382,False,-0.19999999999999996,0.20000000000000007
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.25952669978141785,True,-0.46701160073280334,False,-0.19999999999999996,0.25
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.2634519040584564,True,-0.46308639645576477,False,-0.19999999999999996,0.30000000000000004
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.2942221462726593,True,-0.4323161542415619,False,-0.19999999999999996,0.3500000000000001
Яркость и контраст,MobileNetV3-Small ImageNet,Class 223,0.7265383005142212,Class 223,0.3382444977760315,True,-0.3882938027381897,False,-0.19999999999999996,0.4
